#Source de ce jeu de données : https://coronavirus.politologue.com - Les données proposées dans ce fichier sont une compilation des données proposées par le CSSE (The Johns Hopkins University) https://gisanddata.maps.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6
#Les données de ce fichier sont celles qui sont produites pour générer les graphiques sur https: //coronavirus.politologue.com
#Vous pouvez utiliser ces données sans problème et une référence à https://coronavirus.politologue.com sera appréciable
-----------------------------------------------
#Certains ne respectent pas la demande de ne pas récupérer trop souvent le fichier pour préserver le serveur (cela ne sert à rien de récupérer toutes les 3 min), le fichier présente désormais les 30 derniers jours seulement
#Si vous souhaitez avoir accès à l'ensemble, contactez moi, je n'ai pas le temps de faire la chasse à ceux qui ne respectent pas une certaine éthique, alors je fais en sorte de préserver mes ressources
-----------------------------------------------
Date;Pays;Infections;Deces;Guerisons;TauxDeces;TauxGuerison;TauxInfection
2022-01-25;Pologne;4584360;104097;0;2.27;0.00;97.73
2022-01-25;Pakistan;1386348;29137;0;2.10;0.00;97.90
2022-01-25;Philippines;3459646;53598;0;1.55;0.00;98.45
2022-01-25;Papouasie-Nouvelle-Guinée;36548;597;0;1.63;0.00;98.37
2022-01-25;Polynésie Française;47794;636;0;1.33;0.00;98.67
2022-01-25;Pérou;3020756;204587;0;6.77;0.00;93.23
2022-01-25;Panama;650138;7609;0;1.17;0.00;98.83
2022-01-25;Oman;326164;4130;0;1.27;0.00;98.73
2022-01-25;Nouvelle-Zélande;15747;52;0;0.33;0.00;99.67
2022-01-25;Népal;927880;11667;0;1.26;0.00;98.74
2022-01-25;Norvège;665567;1416;0;0.21;0.00;99.79
2022-01-25;Pays-Bas;4093036;21747;0;0.53;0.00;99.47
2022-01-25;Nicaragua;17650;219;0;1.24;0.00;98.76
2022-01-25;Nigéria;252678;3133;0;1.24;0.00;98.76
2022-01-25;Niger;8603;297;0;3.45;0.00;96.55
2022-01-25;Nouvelle-Calédonie;16626;283;0;1.70;0.00;98.30
2022-01-25;Namibie;155424;3924;0;2.52;0.00;97.48
2022-01-25;Mozambique;222892;2161;0;0.97;0.00;99.03
2022-01-25;Malaisie;2840225;31918;0;1.12;0.00;98.88
2022-01-25;Mexique;4730669;303776;0;6.42;0.00;93.58
2022-01-25;Malawi;84013;2534;0;3.02;0.00;96.98
2022-01-25;Maldives;122777;271;0;0.22;0.00;99.78
2022-01-25;Maurice;70440;786;0;1.12;0.00;98.88
2022-01-25;Malte;66394;536;0;0.81;0.00;99.19
2022-01-25;Mauritanie;57648;934;0;1.62;0.00;98.38
2022-01-25;Martinique;77075;821;0;1.07;0.00;98.93
2022-01-25;Macao;79;0;0;0.00;0.00;100.00
2022-01-25;Mongolie;433408;2100;0;0.48;0.00;99.52
2022-01-25;Birmanie;534383;19310;0;3.61;0.00;96.39
2022-01-25;Mali;29858;709;0;2.37;0.00;97.63
2022-01-25;Macédoine;259328;8266;0;3.19;0.00;96.81
2022-01-25;Îles Marshall;7;0;0;0.00;0.00;100.00
2022-01-25;Madagascar;57375;1223;0;2.13;0.00;97.87
2022-01-25;Saint Martin;9143;60;0;0.66;0.00;99.34
2022-01-25;Montenegro;215017;2530;0;1.18;0.00;98.82
2022-01-25;Moldavie;417369;10566;0;2.53;0.00;97.47
2022-01-25;Monaco;7790;46;0;0.59;0.00;99.41
2022-01-25;Maroc;1107525;15201;0;1.37;0.00;98.63
2022-01-25;Libye;410821;5950;0;1.45;0.00;98.55
2022-01-25;Lettonie;345591;4814;0;1.39;0.00;98.61
2022-01-25;Luxembourg;144781;945;0;0.65;0.00;99.35
2022-01-25;Lituanie;617793;7782;0;1.26;0.00;98.74
2022-01-25;Lesotho;32049;690;0;2.15;0.00;97.85
2022-01-25;Libéria;7243;289;0;3.99;0.00;96.01
2022-01-25;Sri Lanka;603654;15330;0;2.54;0.00;97.46
2022-01-25;Liechtenstein;8171;73;0;0.89;0.00;99.11
2022-01-25;Sainte-Lucie;19967;326;0;1.63;0.00;98.37
2022-01-25;Liban;874144;9513;0;1.09;0.00;98.91
2022-01-25;Laos;130853;529;0;0.40;0.00;99.60
2022-01-25;Kazakhstan;1264299;18403;0;1.46;0.00;98.54
2022-01-25;Koweït;508372;2488;0;0.49;0.00;99.51
2022-01-25;Corée du Sud;762983;6620;0;0.87;0.00;99.13
2022-01-25;Saint-Kitts-et-Nevis;5254;28;0;0.53;0.00;99.47
2022-01-25;Comores;7814;159;0;2.03;0.00;97.97
2022-01-25;Kiribati;66;0;0;0.00;0.00;100.00
2022-01-25;Cambodge;121094;3015;0;2.49;0.00;97.51
2022-01-25;Kirghizistan;196232;2854;0;1.45;0.00;98.55
2022-01-25;Kenya;320584;5562;0;1.73;0.00;98.27
2022-01-25;Japon;2282871;18567;0;0.81;0.00;99.19
2022-01-25;Jordanie;1164339;13102;0;1.13;0.00;98.87
2022-01-25;Jamaïque;121436;2609;0;2.15;0.00;97.85
2022-01-25;Italie;10212621;144343;0;1.41;0.00;98.59
2022-01-25;Islande;60096;45;0;0.07;0.00;99.93
2022-01-25;Iran;6267559;132274;0;2.11;0.00;97.89
2022-01-25;Iraq;2167686;24309;0;1.12;0.00;98.88
2022-01-25;Inde;40085116;491127;0;1.23;0.00;98.77
2022-01-25;Israël;2505466;8502;0;0.34;0.00;99.66
2022-01-25;Irlande;1153666;6087;0;0.53;0.00;99.47
2022-01-25;Indonésie;4294183;144247;0;3.36;0.00;96.64
2022-01-25;Hongrie;1451102;41018;0;2.83;0.00;97.17
2022-01-25;Haïti;28561;783;0;2.74;0.00;97.26
2022-01-25;Croatie;887362;13502;0;1.52;0.00;98.48
2022-01-25;Honduras;391145;10498;0;2.68;0.00;97.32
2022-01-25;Hong-Kong;13181;213;0;1.62;0.00;98.38
2022-01-25;Guyana;57772;1148;0;1.99;0.00;98.01
2022-01-25;Guinée-Bissau;7484;154;0;2.06;0.00;97.94
2022-01-25;Guatemala;673559;16285;0;2.42;0.00;97.58
2022-01-25;Grèce;1830263;22852;0;1.25;0.00;98.75
2022-01-25;Guinée Équatoriale;15732;181;0;1.15;0.00;98.85
2022-01-25;Guadeloupe;73660;835;0;1.13;0.00;98.87
2022-01-25;Guinée;35951;416;0;1.16;0.00;98.84
2022-01-25;Gambie;11572;347;0;3.00;0.00;97.00
2022-01-25;Gibraltar;12103;100;0;0.83;0.00;99.17
2022-01-25;Ghana;155665;1370;0;0.88;0.00;99.12
2022-01-25;Guyane Française;73691;361;0;0.49;0.00;99.51
2022-01-25;Géorgie;1075154;14774;0;1.37;0.00;98.63
2022-01-25;Grenade;11816;207;0;1.75;0.00;98.25
2022-01-25;Royaume-Uni;16146352;154775;0;0.96;0.00;99.04
2022-01-25;Gabon;46198;300;0;0.65;0.00;99.35
2022-01-25;France;16949715;126832;0;0.75;0.00;99.25
2022-01-25;Îles Féroé;15778;17;0;0.11;0.00;99.89
2022-01-25;Fidji;61968;779;0;1.26;0.00;98.74
2022-01-25;Finlande;461001;1894;0;0.41;0.00;99.59
2022-01-25;Éthiopie;463047;7280;0;1.57;0.00;98.43
2022-01-25;Espagne;9395767;92376;0;0.98;0.00;99.02
2022-01-25;Érythrée;9390;95;0;1.01;0.00;98.99
2022-01-25;Égypte;413558;22431;0;5.42;0.00;94.58
2022-01-25;Estonie;301608;2013;0;0.67;0.00;99.33
2022-01-25;Équateur;658045;34279;0;5.21;0.00;94.79
2022-01-25;Algérie;241406;6516;0;2.70;0.00;97.30
2022-01-25;République Dominicaine;544328;4291;0;0.79;0.00;99.21
2022-01-25;Dominique;8517;49;0;0.58;0.00;99.42
2022-01-25;Danemark;1494799;3639;0;0.24;0.00;99.76
2022-01-25;Djibouti;15372;189;0;1.23;0.00;98.77
2022-01-25;Allemagne;9088672;117131;0;1.29;0.00;98.71
2022-01-25;République Tchèque;2794245;37080;0;1.33;0.00;98.67
2022-01-25;Chypre;241888;713;0;0.29;0.00;99.71
2022-01-25;Cap-vert;55471;392;0;0.71;0.00;99.29
2022-01-25;Cuba;1028183;8373;0;0.81;0.00;99.19
2022-01-25;Costa Rica;661684;7492;0;1.13;0.00;98.87
2022-01-25;Colombie;5780910;132737;0;2.30;0.00;97.70
2022-01-25;Chine;105749;4636;0;4.38;0.00;95.62
2022-01-25;Cameroun;114113;1867;0;1.64;0.00;98.36
2022-01-25;Chili;2001346;39543;0;1.98;0.00;98.02
2022-01-25;Côte d'Ivoire;80363;782;0;0.97;0.00;99.03
2022-01-25;Suisse;2003262;12635;0;0.63;0.00;99.37
2022-01-25;Congo (Brazzaville);23485;371;0;1.58;0.00;98.42
2022-01-25;République Centrafricaine;13840;109;0;0.79;0.00;99.21
2022-01-25;Rép. Dém. du Congo;84760;1278;0;1.51;0.00;98.49
2022-01-25;Canada;2960588;32962;0;1.11;0.00;98.89
2022-01-25;Belize;48263;622;0;1.29;0.00;98.71
2022-01-25;Bélarus;730207;5959;0;0.82;0.00;99.18
2022-01-25;Botswana;245904;2565;0;1.04;0.00;98.96
2022-01-25;Bhoutan;3951;3;0;0.08;0.00;99.92
2022-01-25;Bahamas;32238;731;0;2.27;0.00;97.73
2022-01-25;Brésil;24342322;624129;0;2.56;0.00;97.44
2022-01-25;Bolivie;828232;20720;0;2.50;0.00;97.50
2022-01-25;Brunéi Darussalam;16148;98;0;0.61;0.00;99.39
2022-01-25;Saint Barthélemy;3282;6;0;0.18;0.00;99.82
2022-01-25;Bénin;26309;163;0;0.62;0.00;99.38
2022-01-25;Burundi;37138;38;0;0.10;0.00;99.90
2022-01-25;Bahreïn;338524;1399;0;0.41;0.00;99.59
2022-01-25;Bulgarie;903676;32869;0;3.64;0.00;96.36
2022-01-25;Burkina Faso;20514;353;0;1.72;0.00;98.28
2022-01-25;Belgique;2878212;28863;0;1.00;0.00;99.00
2022-01-25;Bangladesh;1715997;28256;0;1.65;0.00;98.35
2022-01-25;Barbade;40632;277;0;0.68;0.00;99.32
2022-01-25;Bosnie-Herzégovine;336680;14136;0;4.20;0.00;95.80
2022-01-25;Azerbaïdjan;636956;8632;0;1.36;0.00;98.64
2022-01-25;Australie;2340046;3299;0;0.14;0.00;99.86
2022-01-25;Autriche;1650597;14019;0;0.85;0.00;99.15
2022-01-25;Argentine;8041520;119703;0;1.49;0.00;98.51
2022-01-25;Angola;97594;1891;0;1.94;0.00;98.06
2022-01-25;Arménie;353731;8032;0;2.27;0.00;97.73
2022-01-25;Albanie;248859;3312;0;1.33;0.00;98.67
2022-01-25;Antigua-et-Barbuda;6023;122;0;2.03;0.00;97.97
2022-01-25;Afghanistan;160252;7397;0;4.62;0.00;95.38
2022-01-25;Émirats Arabes Unis;830832;2224;0;0.27;0.00;99.73
2022-01-25;Andorre;34701;145;0;0.42;0.00;99.58
2022-01-24;Autres;721;15;0;2.08;0.00;97.92
2022-01-24;Zimbabwe;228541;5305;0;2.32;0.00;97.68
2022-01-24;Zambie;301924;3900;0;1.29;0.00;98.71
2022-01-24;Afrique du Sud;3582691;94625;0;2.64;0.00;97.36
2022-01-24;Mayotte;35966;187;0;0.52;0.00;99.48
2022-01-24;Yémen;10585;1995;0;18.85;0.00;81.15
2022-01-24;Kosovo;183689;3000;0;1.63;0.00;98.37
2022-01-24;Samoa;20;0;0;0.00;0.00;100.00
2022-01-24;Vanuatu;7;1;0;14.29;0.00;85.71
2022-01-24;Viet Nam;2155784;36884;0;1.71;0.00;98.29
2022-01-24;Venezuela;469566;5405;0;1.15;0.00;98.85
2022-01-24;St-Vincent / Grenadines;6660;92;0;1.38;0.00;98.62
2022-01-24;Vatican;29;0;0;0.00;0.00;100.00
2022-01-24;Ouzbékistan;215063;1542;0;0.72;0.00;99.28
2022-01-24;Uruguay;599040;6325;0;1.06;0.00;98.94
2022-01-24;États-Unis;71783483;869608;0;1.21;0.00;98.79
2022-01-24;Ouganda;160572;3483;0;2.17;0.00;97.83
2022-01-24;Ukraine;4055643;105871;0;2.61;0.00;97.39
2022-01-24;Tanzanie;32393;753;0;2.32;0.00;97.68
2022-01-24;Taïwan;18376;851;0;4.63;0.00;95.37
2022-01-24;Trinité-et-Tobago;106806;3320;0;3.11;0.00;96.89
2022-01-24;Turquie;11014152;86125;0;0.78;0.00;99.22
2022-01-24;Tonga;1;0;0;0.00;0.00;100.00
2022-01-24;Tunisie;853905;25988;0;3.04;0.00;96.96
2022-01-24;Timor-Leste;19869;122;0;0.61;0.00;99.39
2022-01-24;Tadjikistan;17578;125;0;0.71;0.00;99.29
2022-01-24;Thaïlande;2391357;22057;0;0.92;0.00;99.08
2022-01-24;Togo;36323;267;0;0.74;0.00;99.26
2022-01-24;Tchad;7073;190;0;2.69;0.00;97.31
2022-01-24;Eswatini;68118;1370;0;2.01;0.00;97.99
2022-01-24;Syrie;51029;2971;0;5.82;0.00;94.18
2022-01-24;El Salvador;127012;3857;0;3.04;0.00;96.96
2022-01-24;Sao Tomé-et-Principe;5836;69;0;1.18;0.00;98.82
2022-01-24;Soudan du sud;16715;137;0;0.82;0.00;99.18
2022-01-24;Suriname;70937;1242;0;1.75;0.00;98.25
2022-01-24;Somalie;25388;1335;0;5.26;0.00;94.74
2022-01-24;Sénégal;84374;1929;0;2.29;0.00;97.71
2022-01-24;Saint-Marin;11786;108;0;0.92;0.00;99.08
2022-01-24;Sierra Leone;7593;125;0;1.65;0.00;98.35
2022-01-24;Slovaquie;1464277;17675;0;1.21;0.00;98.79
2022-01-24;Slovénie;612017;5787;0;0.95;0.00;99.05
2022-01-24;Singapour;316774;848;0;0.27;0.00;99.73
2022-01-24;Suède;1784005;15674;0;0.88;0.00;99.12
2022-01-24;Soudan;55149;3404;0;6.17;0.00;93.83
2022-01-24;Seychelles;35178;143;0;0.41;0.00;99.59
2022-01-24;Îles Salomon;289;0;0;0.00;0.00;100.00
2022-01-24;Arabie Saoudite;657192;8922;0;1.36;0.00;98.64
2022-01-24;Rwanda;128205;1433;0;1.12;0.00;98.88
2022-01-24;Russie;10988027;320178;0;2.91;0.00;97.09
2022-01-24;Serbie;1559946;13306;0;0.85;0.00;99.15
2022-01-24;Roumanie;2029211;59588;0;2.94;0.00;97.06
2022-01-24;Réunion;133617;462;0;0.35;0.00;99.65
2022-01-24;Qatar;326093;636;0;0.20;0.00;99.80
2022-01-24;Paraguay;542388;17009;0;3.14;0.00;96.86
2022-01-24;Palaos;651;0;0;0.00;0.00;100.00
2022-01-24;Portugal;2254583;19613;0;0.87;0.00;99.13
2022-01-24;Palestine;484979;5056;0;1.04;0.00;98.96
2022-01-24;Pologne;4547315;103846;0;2.28;0.00;97.72
2022-01-24;Pakistan;1381152;29122;0;2.11;0.00;97.89
2022-01-24;Philippines;3442056;53519;0;1.55;0.00;98.45
2022-01-24;Papouasie-Nouvelle-Guinée;36480;597;0;1.64;0.00;98.36
2022-01-24;Polynésie Française;47656;636;0;1.33;0.00;98.67
2022-01-24;Pérou;2976260;204404;0;6.87;0.00;93.13
2022-01-24;Panama;644683;7598;0;1.18;0.00;98.82
2022-01-24;Oman;324085;4129;0;1.27;0.00;98.73
2022-01-24;Nouvelle-Zélande;15689;52;0;0.33;0.00;99.67
2022-01-24;Népal;918448;11659;0;1.27;0.00;98.73
2022-01-24;Norvège;641138;1414;0;0.22;0.00;99.78
2022-01-24;Pays-Bas;4038379;21733;0;0.54;0.00;99.46
2022-01-24;Nicaragua;17604;219;0;1.24;0.00;98.76
2022-01-24;Nigéria;252428;3126;0;1.24;0.00;98.76
2022-01-24;Niger;8592;296;0;3.45;0.00;96.55
2022-01-24;Nouvelle-Calédonie;16000;282;0;1.76;0.00;98.24
2022-01-24;Namibie;155255;3914;0;2.52;0.00;97.48
2022-01-24;Mozambique;222652;2159;0;0.97;0.00;99.03
2022-01-24;Malaisie;2836159;31902;0;1.12;0.00;98.88
2022-01-24;Mexique;4685767;303301;0;6.47;0.00;93.53
2022-01-24;Malawi;83927;2528;0;3.01;0.00;96.99
2022-01-24;Maldives;120168;270;0;0.22;0.00;99.78
2022-01-24;Maurice;70218;786;0;1.12;0.00;98.88
2022-01-24;Malte;66071;534;0;0.81;0.00;99.19
2022-01-24;Mauritanie;57480;932;0;1.62;0.00;98.38
2022-01-24;Martinique;77075;821;0;1.07;0.00;98.93
2022-01-24;Macao;79;0;0;0.00;0.00;100.00
2022-01-24;Mongolie;430328;2098;0;0.49;0.00;99.51
2022-01-24;Birmanie;534163;19310;0;3.62;0.00;96.38
2022-01-24;Mali;29742;707;0;2.38;0.00;97.62
2022-01-24;Macédoine;256996;8240;0;3.21;0.00;96.79
2022-01-24;Îles Marshall;7;0;0;0.00;0.00;100.00
2022-01-24;Madagascar;57375;1223;0;2.13;0.00;97.87
2022-01-24;Saint Martin;9143;60;0;0.66;0.00;99.34
2022-01-24;Montenegro;213896;2524;0;1.18;0.00;98.82
2022-01-24;Moldavie;412231;10542;0;2.56;0.00;97.44
2022-01-24;Monaco;7691;45;0;0.59;0.00;99.41
2022-01-24;Maroc;1101163;15167;0;1.38;0.00;98.62
2022-01-24;Libye;407758;5936;0;1.46;0.00;98.54
2022-01-24;Lettonie;339494;4799;0;1.41;0.00;98.59
2022-01-24;Luxembourg;143067;945;0;0.66;0.00;99.34
2022-01-24;Lituanie;612500;7762;0;1.27;0.00;98.73
2022-01-24;Lesotho;32049;690;0;2.15;0.00;97.85
2022-01-24;Libéria;7243;289;0;3.99;0.00;96.01
2022-01-24;Sri Lanka;602763;15313;0;2.54;0.00;97.46
2022-01-24;Liechtenstein;8013;73;0;0.91;0.00;99.09
2022-01-24;Sainte-Lucie;19755;324;0;1.64;0.00;98.36
2022-01-24;Liban;866894;9499;0;1.10;0.00;98.90
2022-01-24;Laos;130293;527;0;0.40;0.00;99.60
2022-01-24;Kazakhstan;1252265;18391;0;1.47;0.00;98.53
2022-01-24;Koweït;502630;2487;0;0.49;0.00;99.51
2022-01-24;Corée du Sud;749979;6588;0;0.88;0.00;99.12
2022-01-24;Saint-Kitts-et-Nevis;5254;28;0;0.53;0.00;99.47
2022-01-24;Comores;7814;159;0;2.03;0.00;97.97
2022-01-24;Kiribati;59;0;0;0.00;0.00;100.00
2022-01-24;Cambodge;121066;3015;0;2.49;0.00;97.51
2022-01-24;Kirghizistan;195820;2851;0;1.46;0.00;98.54
2022-01-24;Kenya;320399;5558;0;1.73;0.00;98.27
2022-01-24;Japon;2220382;18524;0;0.83;0.00;99.17
2022-01-24;Jordanie;1152526;13088;0;1.14;0.00;98.86
2022-01-24;Jamaïque;120682;2599;0;2.15;0.00;97.85
2022-01-24;Italie;10001344;143875;0;1.44;0.00;98.56
2022-01-24;Islande;58409;44;0;0.08;0.00;99.92
2022-01-24;Iran;6258181;132251;0;2.11;0.00;97.89
2022-01-24;Iraq;2159993;24300;0;1.13;0.00;98.87
2022-01-24;Inde;39799202;490462;0;1.23;0.00;98.77
2022-01-24;Israël;2424823;8481;0;0.35;0.00;99.65
2022-01-24;Irlande;1149660;6087;0;0.53;0.00;99.47
2022-01-24;Indonésie;4289305;144227;0;3.36;0.00;96.64
2022-01-24;Hongrie;1441385;40944;0;2.84;0.00;97.16
2022-01-24;Haïti;28561;783;0;2.74;0.00;97.26
2022-01-24;Croatie;878891;13451;0;1.53;0.00;98.47
2022-01-24;Honduras;387515;10468;0;2.70;0.00;97.30
2022-01-24;Hong-Kong;13104;213;0;1.63;0.00;98.37
2022-01-24;Guyana;57400;1138;0;1.98;0.00;98.02
2022-01-24;Guinée-Bissau;7293;154;0;2.11;0.00;97.89
2022-01-24;Guatemala;670489;16272;0;2.43;0.00;97.57
2022-01-24;Grèce;1812384;22748;0;1.26;0.00;98.74
2022-01-24;Guinée Équatoriale;15732;181;0;1.15;0.00;98.85
2022-01-24;Guadeloupe;73660;835;0;1.13;0.00;98.87
2022-01-24;Guinée;35908;416;0;1.16;0.00;98.84
2022-01-24;Gambie;11572;347;0;3.00;0.00;97.00
2022-01-24;Gibraltar;11937;100;0;0.84;0.00;99.16
2022-01-24;Ghana;155665;1370;0;0.88;0.00;99.12
2022-01-24;Guyane Française;72819;359;0;0.49;0.00;99.51
2022-01-24;Géorgie;1059392;14732;0;1.39;0.00;98.61
2022-01-24;Grenade;11344;205;0;1.81;0.00;98.19
2022-01-24;Royaume-Uni;16051073;154330;0;0.96;0.00;99.04
2022-01-24;Gabon;46198;300;0;0.65;0.00;99.35
2022-01-24;France;16448002;126365;0;0.77;0.00;99.23
2022-01-24;Îles Féroé;14865;17;0;0.11;0.00;99.89
2022-01-24;Fidji;61898;779;0;1.26;0.00;98.74
2022-01-24;Finlande;453833;1894;0;0.42;0.00;99.58
2022-01-24;Éthiopie;462514;7265;0;1.57;0.00;98.43
2022-01-24;Espagne;9280890;91994;0;0.99;0.00;99.01
2022-01-24;Érythrée;9332;95;0;1.02;0.00;98.98
2022-01-24;Égypte;411749;22396;0;5.44;0.00;94.56
2022-01-24;Estonie;296466;2008;0;0.68;0.00;99.32
2022-01-24;Équateur;658045;34279;0;5.21;0.00;94.79
2022-01-24;Algérie;238885;6508;0;2.72;0.00;97.28
2022-01-24;République Dominicaine;542056;4289;0;0.79;0.00;99.21
2022-01-24;Dominique;8517;49;0;0.58;0.00;99.42
2022-01-24;Danemark;1448004;3625;0;0.25;0.00;99.75
2022-01-24;Djibouti;15349;189;0;1.23;0.00;98.77
2022-01-24;Allemagne;8909503;116967;0;1.31;0.00;98.69
2022-01-24;République Tchèque;2763800;37050;0;1.34;0.00;98.66
2022-01-24;Chypre;241888;713;0;0.29;0.00;99.71
2022-01-24;Cap-vert;55401;391;0;0.71;0.00;99.29
2022-01-24;Cuba;1025419;8367;0;0.82;0.00;99.18
2022-01-24;Costa Rica;643496;7451;0;1.16;0.00;98.84
2022-01-24;Colombie;5761398;132477;0;2.30;0.00;97.70
2022-01-24;Chine;105705;4636;0;4.39;0.00;95.61
2022-01-24;Cameroun;114113;1867;0;1.64;0.00;98.36
2022-01-24;Chili;1984190;39535;0;1.99;0.00;98.01
2022-01-24;Côte d'Ivoire;80249;779;0;0.97;0.00;99.03
2022-01-24;Suisse;1966600;12621;0;0.64;0.00;99.36
2022-01-24;Congo (Brazzaville);23485;371;0;1.58;0.00;98.42
2022-01-24;République Centrafricaine;13611;109;0;0.80;0.00;99.20
2022-01-24;Rép. Dém. du Congo;84519;1278;0;1.51;0.00;98.49
2022-01-24;Canada;2932025;32715;0;1.12;0.00;98.88
2022-01-24;Belize;47147;622;0;1.32;0.00;98.68
2022-01-24;Bélarus;728804;5949;0;0.82;0.00;99.18
2022-01-24;Botswana;245904;2565;0;1.04;0.00;98.96
2022-01-24;Bhoutan;3811;3;0;0.08;0.00;99.92
2022-01-24;Bahamas;32137;729;0;2.27;0.00;97.73
2022-01-24;Brésil;24142032;623636;0;2.58;0.00;97.42
2022-01-24;Bolivie;820583;20671;0;2.52;0.00;97.48
2022-01-24;Brunéi Darussalam;16148;98;0;0.61;0.00;99.39
2022-01-24;Saint Barthélemy;3282;6;0;0.18;0.00;99.82
2022-01-24;Bénin;26309;163;0;0.62;0.00;99.38
2022-01-24;Burundi;37042;38;0;0.10;0.00;99.90
2022-01-24;Bahreïn;334164;1399;0;0.42;0.00;99.58
2022-01-24;Bulgarie;891277;32796;0;3.68;0.00;96.32
2022-01-24;Burkina Faso;20514;353;0;1.72;0.00;98.28
2022-01-24;Belgique;2830719;28835;0;1.02;0.00;98.98
2022-01-24;Bangladesh;1699964;28238;0;1.66;0.00;98.34
2022-01-24;Barbade;39709;276;0;0.70;0.00;99.30
2022-01-24;Bosnie-Herzégovine;334141;14085;0;4.22;0.00;95.78
2022-01-24;Azerbaïdjan;634488;8619;0;1.36;0.00;98.64
2022-01-24;Australie;2287126;3230;0;0.14;0.00;99.86
2022-01-24;Autriche;1625651;14000;0;0.86;0.00;99.14
2022-01-24;Argentine;7940657;119444;0;1.50;0.00;98.50
2022-01-24;Angola;97263;1888;0;1.94;0.00;98.06
2022-01-24;Arménie;352399;8028;0;2.28;0.00;97.72
2022-01-24;Albanie;248070;3305;0;1.33;0.00;98.67
2022-01-24;Antigua-et-Barbuda;6023;122;0;2.03;0.00;97.97
2022-01-24;Afghanistan;159896;7393;0;4.62;0.00;95.38
2022-01-24;Émirats Arabes Unis;828328;2219;0;0.27;0.00;99.73
2022-01-24;Andorre;33025;144;0;0.44;0.00;99.56
2022-01-23;Autres;721;15;0;2.08;0.00;97.92
2022-01-23;Zimbabwe;228254;5294;0;2.32;0.00;97.68
2022-01-23;Zambie;301630;3895;0;1.29;0.00;98.71
2022-01-23;Afrique du Sud;3581359;94177;0;2.63;0.00;97.37
2022-01-23;Mayotte;35691;187;0;0.52;0.00;99.48
2022-01-23;Yémen;10585;1995;0;18.85;0.00;81.15
2022-01-23;Kosovo;181446;2998;0;1.65;0.00;98.35
2022-01-23;Samoa;18;0;0;0.00;0.00;100.00
2022-01-23;Vanuatu;7;1;0;14.29;0.00;85.71
2022-01-23;Viet Nam;2141422;36719;0;1.71;0.00;98.29
2022-01-23;Venezuela;469566;5405;0;1.15;0.00;98.85
2022-01-23;St-Vincent / Grenadines;6615;90;0;1.36;0.00;98.64
2022-01-23;Vatican;29;0;0;0.00;0.00;100.00
2022-01-23;Ouzbékistan;213767;1540;0;0.72;0.00;99.28
2022-01-23;Uruguay;588995;6308;0;1.07;0.00;98.93
2022-01-23;États-Unis;70881714;867624;0;1.22;0.00;98.78
2022-01-23;Ouganda;160352;3474;0;2.17;0.00;97.83
2022-01-23;Ukraine;4042152;105791;0;2.62;0.00;97.38
2022-01-23;Tanzanie;32393;753;0;2.32;0.00;97.68
2022-01-23;Taïwan;18325;851;0;4.64;0.00;95.36
2022-01-23;Trinité-et-Tobago;106417;3302;0;3.10;0.00;96.90
2022-01-23;Turquie;10947129;85969;0;0.79;0.00;99.21
2022-01-23;Tonga;1;0;0;0.00;0.00;100.00
2022-01-23;Tunisie;846761;25954;0;3.07;0.00;96.93
2022-01-23;Timor-Leste;19868;122;0;0.61;0.00;99.39
2022-01-23;Tadjikistan;17493;125;0;0.71;0.00;99.29
2022-01-23;Thaïlande;2384639;22045;0;0.92;0.00;99.08
2022-01-23;Togo;36313;266;0;0.73;0.00;99.27
2022-01-23;Tchad;6889;185;0;2.69;0.00;97.31
2022-01-23;Eswatini;68081;1369;0;2.01;0.00;97.99
2022-01-23;Syrie;50985;2968;0;5.82;0.00;94.18
2022-01-23;El Salvador;127012;3855;0;3.04;0.00;96.96
2022-01-23;Sao Tomé-et-Principe;5832;69;0;1.18;0.00;98.82
2022-01-23;Soudan du sud;16673;137;0;0.82;0.00;99.18
2022-01-23;Suriname;70074;1239;0;1.77;0.00;98.23
2022-01-23;Somalie;24322;1335;0;5.49;0.00;94.51
2022-01-23;Sénégal;84295;1925;0;2.28;0.00;97.72
2022-01-23;Saint-Marin;11466;107;0;0.93;0.00;99.07
2022-01-23;Sierra Leone;7590;125;0;1.65;0.00;98.35
2022-01-23;Slovaquie;1462998;17643;0;1.21;0.00;98.79
2022-01-23;Slovénie;603341;5772;0;0.96;0.00;99.04
2022-01-23;Singapour;313772;848;0;0.27;0.00;99.73
2022-01-23;Suède;1784005;15674;0;0.88;0.00;99.12
2022-01-23;Soudan;53959;3393;0;6.29;0.00;93.71
2022-01-23;Seychelles;34367;143;0;0.42;0.00;99.58
2022-01-23;Îles Salomon;289;0;0;0.00;0.00;100.00
2022-01-23;Arabie Saoudite;652354;8920;0;1.37;0.00;98.63
2022-01-23;Rwanda;128009;1432;0;1.12;0.00;98.88
2022-01-23;Russie;10923494;319536;0;2.93;0.00;97.07
2022-01-23;Serbie;1544900;13271;0;0.86;0.00;99.14
2022-01-23;Roumanie;2017129;59547;0;2.95;0.00;97.05
2022-01-23;Réunion;133617;462;0;0.35;0.00;99.65
2022-01-23;Qatar;323345;634;0;0.20;0.00;99.80
